Site Name,Measure Names,Date Time,Measure Values
Confluence,"fChl, water, in situ, ug/l",6/13/2024 8:00:00 PM,1.65
Confluence,"fChl, water, in situ, ug/l",6/13/2024 7:45:00 PM,1.6
Confluence,"fChl, water, in situ, ug/l",6/13/2024 7:30:00 PM,1.82
Confluence,"fChl, water, in situ, ug/l",6/13/2024 7:15:00 PM,1.74
Confluence,"fChl, water, in situ, ug/l",6/13/2024 7:00:00 PM,1.67
Confluence,"fChl, water, in situ, ug/l",6/13/2024 6:45:00 PM,1.76
Confluence,"fChl, water, in situ, ug/l",6/13/2024 6:30:00 PM,1.83
Confluence,"fChl, water, in situ, ug/l",6/13/2024 6:15:00 PM,1.62
Confluence,"fChl, water, in situ, ug/l",6/13/2024 6:00:00 PM,1.79
Confluence,"fChl, water, in situ, ug/l",6/13/2024 5:45:00 PM,1.705
Confluence,"fChl, water, in situ, ug/l",6/13/2024 5:30:00 PM,1.665
Confluence,"fChl, water, in situ, ug/l",6/13/2024 5:15:00 PM,1.63
Confluence,"fChl, water, in situ, ug/l",6/13/2024 5:00:00 PM,1.7
Confluence,"fChl, water, in situ, ug/l",6/13/2024 4:45:00 PM,1.81
Confluence,"fChl, water, in situ, ug/l",6/13/2024 4:30:00 PM,1.78
Confluence,"fChl, water, in situ, ug/l",6/13/2024 4:15:00 PM,1.67
Confluence,"fChl, water, in situ, ug/l",6/13/2024 4:00:00 PM,1.695
Confluence,"fChl, water, in situ, ug/l",6/13/2024 3:45:00 PM,1.68
Confluence,"fChl, water, in situ, ug/l",6/13/2024 3:30:00 PM,1.63
Confluence,"fChl, water, in situ, ug/l",6/13/2024 3:15:00 PM,1.675
Confluence,"fChl, water, in situ, ug/l",6/13/2024 3:00:00 PM,1.61
Confluence,"fChl, water, in situ, ug/l",6/13/2024 2:45:00 PM,1.57
Confluence,"fChl, water, in situ, ug/l",6/13/2024 2:30:00 PM,1.48
Confluence,"fChl, water, in situ, ug/l",6/13/2024 2:15:00 PM,1.56
Confluence,"fChl, water, in situ, ug/l",6/13/2024 2:00:00 PM,1.465
Confluence,"fChl, water, in situ, ug/l",6/13/2024 1:45:00 PM,1.495
Confluence,"fChl, water, in situ, ug/l",6/13/2024 1:30:00 PM,1.505
Confluence,"fChl, water, in situ, ug/l",6/13/2024 1:15:00 PM,1.48
Confluence,"fChl, water, in situ, ug/l",6/13/2024 1:00:00 PM,1.49
Confluence,"fChl, water, in situ, ug/l",6/13/2024 12:45:00 PM,1.405
Confluence,"fChl, water, in situ, ug/l",6/13/2024 12:30:00 PM,1.42
Confluence,"fChl, water, in situ, ug/l",6/13/2024 12:15:00 PM,1.275
Confluence,"fChl, water, in situ, ug/l",6/13/2024 12:00:00 PM,1.17
Confluence,"fChl, water, in situ, ug/l",6/13/2024 11:45:00 AM,1.18
Confluence,"fChl, water, in situ, ug/l",6/13/2024 11:30:00 AM,1.055
Confluence,"fChl, water, in situ, ug/l",6/13/2024 11:15:00 AM,1.05
Confluence,"fChl, water, in situ, ug/l",6/13/2024 11:00:00 AM,0.995
Confluence,"fChl, water, in situ, ug/l",6/13/2024 10:45:00 AM,0.97
Confluence,"fChl, water, in situ, ug/l",6/13/2024 10:30:00 AM,0.93
Confluence,"fChl, water, in situ, ug/l",6/13/2024 10:15:00 AM,0.95
Confluence,"fChl, water, in situ, ug/l",6/13/2024 10:00:00 AM,0.92
Confluence,"fChl, water, in situ, ug/l",6/13/2024 9:45:00 AM,0.98
Confluence,"fChl, water, in situ, ug/l",6/13/2024 9:30:00 AM,0.98
Confluence,"fChl, water, in situ, ug/l",6/13/2024 9:15:00 AM,0.97
Confluence,"fChl, water, in situ, ug/l",6/13/2024 9:00:00 AM,1.07
Confluence,"fChl, water, in situ, ug/l",6/13/2024 8:45:00 AM,1.03
Confluence,"fChl, water, in situ, ug/l",6/13/2024 8:30:00 AM,1
Confluence,"fChl, water, in situ, ug/l",6/13/2024 8:15:00 AM,1.12
Confluence,"fChl, water, in situ, ug/l",6/13/2024 8:00:00 AM,1.185
Confluence,"fChl, water, in situ, ug/l",6/13/2024 7:45:00 AM,1.09
Confluence,"fChl, water, in situ, ug/l",6/13/2024 7:30:00 AM,1.17
Confluence,"fChl, water, in situ, ug/l",6/13/2024 7:15:00 AM,1.15
Confluence,"fChl, water, in situ, ug/l",6/13/2024 7:00:00 AM,1.215
Confluence,"fChl, water, in situ, ug/l",6/13/2024 6:45:00 AM,1.23
Confluence,"fChl, water, in situ, ug/l",6/13/2024 6:30:00 AM,1.3
Confluence,"fChl, water, in situ, ug/l",6/13/2024 6:15:00 AM,1.335
Confluence,"fChl, water, in situ, ug/l",6/13/2024 6:00:00 AM,1.41
Confluence,"fChl, water, in situ, ug/l",6/13/2024 5:45:00 AM,1.345
Confluence,"fChl, water, in situ, ug/l",6/13/2024 5:30:00 AM,1.4
Confluence,"fChl, water, in situ, ug/l",6/13/2024 5:15:00 AM,1.515
Confluence,"fChl, water, in situ, ug/l",6/13/2024 5:00:00 AM,1.5
Confluence,"fChl, water, in situ, ug/l",6/13/2024 4:45:00 AM,1.43
Confluence,"fChl, water, in situ, ug/l",6/13/2024 4:30:00 AM,1.43
Confluence,"fChl, water, in situ, ug/l",6/13/2024 4:15:00 AM,1.45
Confluence,"fChl, water, in situ, ug/l",6/13/2024 4:00:00 AM,1.195
Confluence,"fChl, water, in situ, ug/l",6/13/2024 3:45:00 AM,1.22
Confluence,"fChl, water, in situ, ug/l",6/13/2024 3:30:00 AM,1.2
Confluence,"fChl, water, in situ, ug/l",6/13/2024 3:15:00 AM,1.12
Confluence,"fChl, water, in situ, ug/l",6/13/2024 3:00:00 AM,1.02
Confluence,"fChl, water, in situ, ug/l",6/13/2024 2:45:00 AM,1
Confluence,"fChl, water, in situ, ug/l",6/13/2024 2:30:00 AM,0.875
Confluence,"fChl, water, in situ, ug/l",6/13/2024 2:15:00 AM,1
Confluence,"fChl, water, in situ, ug/l",6/13/2024 2:00:00 AM,0.865
Confluence,"fChl, water, in situ, ug/l",6/13/2024 1:45:00 AM,0.95
Confluence,"fChl, water, in situ, ug/l",6/13/2024 1:30:00 AM,0.97
Confluence,"fChl, water, in situ, ug/l",6/13/2024 1:15:00 AM,0.97
Confluence,"fChl, water, in situ, ug/l",6/13/2024 1:00:00 AM,0.965
Confluence,"fChl, water, in situ, ug/l",6/13/2024 12:45:00 AM,0.925
Confluence,"fChl, water, in situ, ug/l",6/13/2024 12:30:00 AM,0.955
Confluence,"fChl, water, in situ, ug/l",6/13/2024 12:15:00 AM,1
Confluence,"fChl, water, in situ, ug/l",6/13/2024 12:00:00 AM,1.105
Confluence,"fChl, water, in situ, ug/l",6/12/2024 11:45:00 PM,1.235
Confluence,"fChl, water, in situ, ug/l",6/12/2024 11:30:00 PM,0.99
Confluence,"fChl, water, in situ, ug/l",6/12/2024 11:15:00 PM,1.03
Confluence,"fChl, water, in situ, ug/l",6/12/2024 11:00:00 PM,0.96
Confluence,"fChl, water, in situ, ug/l",6/12/2024 10:45:00 PM,1.025
Confluence,"fChl, water, in situ, ug/l",6/12/2024 10:30:00 PM,1.08
Confluence,"fChl, water, in situ, ug/l",6/12/2024 10:15:00 PM,1.075
Confluence,"fChl, water, in situ, ug/l",6/12/2024 10:00:00 PM,1.14
Confluence,"fChl, water, in situ, ug/l",6/12/2024 9:45:00 PM,1.19
Confluence,"fChl, water, in situ, ug/l",6/12/2024 9:30:00 PM,1.3
Confluence,"fChl, water, in situ, ug/l",6/12/2024 9:15:00 PM,1.335
Confluence,"fChl, water, in situ, ug/l",6/12/2024 9:00:00 PM,1.5
Confluence,"fChl, water, in situ, ug/l",6/12/2024 8:45:00 PM,1.475
Confluence,"fChl, water, in situ, ug/l",6/12/2024 8:30:00 PM,1.53
Confluence,"fChl, water, in situ, ug/l",6/12/2024 8:15:00 PM,1.65
Confluence,"fChl, water, in situ, ug/l",6/12/2024 8:00:00 PM,1.775
Confluence,"fChl, water, in situ, ug/l",6/12/2024 7:45:00 PM,1.7
Confluence,"fChl, water, in situ, ug/l",6/12/2024 7:30:00 PM,1.89
Confluence,"fChl, water, in situ, ug/l",6/12/2024 7:15:00 PM,1.745
Confluence,"fChl, water, in situ, ug/l",6/12/2024 7:00:00 PM,1.745
Confluence,"fChl, water, in situ, ug/l",6/12/2024 6:45:00 PM,1.745
Confluence,"fChl, water, in situ, ug/l",6/12/2024 6:30:00 PM,1.655
Confluence,"fChl, water, in situ, ug/l",6/12/2024 6:15:00 PM,1.62
Confluence,"fChl, water, in situ, ug/l",6/12/2024 6:00:00 PM,1.615
Confluence,"fChl, water, in situ, ug/l",6/12/2024 5:45:00 PM,1.63
Confluence,"fChl, water, in situ, ug/l",6/12/2024 5:30:00 PM,1.57
Confluence,"fChl, water, in situ, ug/l",6/12/2024 5:15:00 PM,1.63
Confluence,"fChl, water, in situ, ug/l",6/12/2024 5:00:00 PM,1.65
Confluence,"fChl, water, in situ, ug/l",6/12/2024 4:45:00 PM,1.55
Confluence,"fChl, water, in situ, ug/l",6/12/2024 4:30:00 PM,1.585
Confluence,"fChl, water, in situ, ug/l",6/12/2024 4:15:00 PM,1.59
Confluence,"fChl, water, in situ, ug/l",6/12/2024 4:00:00 PM,1.71
Confluence,"fChl, water, in situ, ug/l",6/12/2024 3:45:00 PM,1.6
Confluence,"fChl, water, in situ, ug/l",6/12/2024 3:30:00 PM,1.53
Confluence,"fChl, water, in situ, ug/l",6/12/2024 3:15:00 PM,1.525
Confluence,"fChl, water, in situ, ug/l",6/12/2024 3:00:00 PM,1.48
Confluence,"fChl, water, in situ, ug/l",6/12/2024 2:45:00 PM,1.55
Confluence,"fChl, water, in situ, ug/l",6/12/2024 2:30:00 PM,1.55
Confluence,"fChl, water, in situ, ug/l",6/12/2024 2:15:00 PM,1.56
Confluence,"fChl, water, in situ, ug/l",6/12/2024 2:00:00 PM,1.545
Confluence,"fChl, water, in situ, ug/l",6/12/2024 1:45:00 PM,1.45
Confluence,"fChl, water, in situ, ug/l",6/12/2024 1:30:00 PM,1.495
Confluence,"fChl, water, in situ, ug/l",6/12/2024 1:15:00 PM,1.42
Confluence,"fChl, water, in situ, ug/l",6/12/2024 1:00:00 PM,1.48
Confluence,"fChl, water, in situ, ug/l",6/12/2024 12:45:00 PM,1.46
Confluence,"fChl, water, in situ, ug/l",6/12/2024 12:30:00 PM,1.49
Confluence,"fChl, water, in situ, ug/l",6/12/2024 12:15:00 PM,1.415
Confluence,"fChl, water, in situ, ug/l",6/12/2024 12:00:00 PM,1.28
Confluence,"fChl, water, in situ, ug/l",6/12/2024 11:45:00 AM,1.335
Confluence,"fChl, water, in situ, ug/l",6/12/2024 11:30:00 AM,1.25
Confluence,"fChl, water, in situ, ug/l",6/12/2024 11:15:00 AM,1.165
Confluence,"fChl, water, in situ, ug/l",6/12/2024 11:00:00 AM,1.05
Confluence,"fChl, water, in situ, ug/l",6/12/2024 10:45:00 AM,1.015
Confluence,"fChl, water, in situ, ug/l",6/12/2024 10:30:00 AM,0.925
Confluence,"fChl, water, in situ, ug/l",6/12/2024 10:15:00 AM,0.845
Confluence,"fChl, water, in situ, ug/l",6/12/2024 10:00:00 AM,0.87
Confluence,"fChl, water, in situ, ug/l",6/12/2024 9:45:00 AM,1.05
Confluence,"fChl, water, in situ, ug/l",6/12/2024 9:30:00 AM,0.93
Confluence,"fChl, water, in situ, ug/l",6/12/2024 9:15:00 AM,0.965
Confluence,"fChl, water, in situ, ug/l",6/12/2024 9:00:00 AM,0.96
Confluence,"fChl, water, in situ, ug/l",6/12/2024 8:45:00 AM,1.02
Confluence,"fChl, water, in situ, ug/l",6/12/2024 8:30:00 AM,0.94
Confluence,"fChl, water, in situ, ug/l",6/12/2024 8:15:00 AM,0.95
Confluence,"fChl, water, in situ, ug/l",6/12/2024 8:00:00 AM,1.05
Confluence,"fChl, water, in situ, ug/l",6/12/2024 7:45:00 AM,0.96
Confluence,"fChl, water, in situ, ug/l",6/12/2024 7:30:00 AM,1.05
Confluence,"fChl, water, in situ, ug/l",6/12/2024 7:15:00 AM,1
Confluence,"fChl, water, in situ, ug/l",6/12/2024 7:00:00 AM,0.925
Confluence,"fChl, water, in situ, ug/l",6/12/2024 6:45:00 AM,0.93
Confluence,"fChl, water, in situ, ug/l",6/12/2024 6:30:00 AM,1.04
Confluence,"fChl, water, in situ, ug/l",6/12/2024 6:15:00 AM,1.16
Confluence,"fChl, water, in situ, ug/l",6/12/2024 6:00:00 AM,1.225
Confluence,"fChl, water, in situ, ug/l",6/12/2024 5:45:00 AM,1.325
Confluence,"fChl, water, in situ, ug/l",6/12/2024 5:30:00 AM,1.24
Confluence,"fChl, water, in situ, ug/l",6/12/2024 5:15:00 AM,1.425
Confluence,"fChl, water, in situ, ug/l",6/12/2024 5:00:00 AM,1.42
Confluence,"fChl, water, in situ, ug/l",6/12/2024 4:45:00 AM,1.345
Confluence,"fChl, water, in situ, ug/l",6/12/2024 4:30:00 AM,1.4
Confluence,"fChl, water, in situ, ug/l",6/12/2024 4:15:00 AM,1.36
Confluence,"fChl, water, in situ, ug/l",6/12/2024 4:00:00 AM,1.375
Confluence,"fChl, water, in situ, ug/l",6/12/2024 3:45:00 AM,1.44
Confluence,"fChl, water, in situ, ug/l",6/12/2024 3:30:00 AM,1.395
Confluence,"fChl, water, in situ, ug/l",6/12/2024 3:15:00 AM,1.42
Confluence,"fChl, water, in situ, ug/l",6/12/2024 3:00:00 AM,1.54
Confluence,"fChl, water, in situ, ug/l",6/12/2024 2:45:00 AM,1.45
Confluence,"fChl, water, in situ, ug/l",6/12/2024 2:30:00 AM,1.13
Confluence,"fChl, water, in situ, ug/l",6/12/2024 2:15:00 AM,1.3
Confluence,"fChl, water, in situ, ug/l",6/12/2024 2:00:00 AM,1.31
Confluence,"fChl, water, in situ, ug/l",6/12/2024 1:45:00 AM,1.3
Confluence,"fChl, water, in situ, ug/l",6/12/2024 1:30:00 AM,1.245
Confluence,"fChl, water, in situ, ug/l",6/12/2024 1:15:00 AM,1.26
Confluence,"fChl, water, in situ, ug/l",6/12/2024 1:00:00 AM,1.17
Confluence,"fChl, water, in situ, ug/l",6/12/2024 12:45:00 AM,1.235
Confluence,"fChl, water, in situ, ug/l",6/12/2024 12:30:00 AM,1.265
Confluence,"fChl, water, in situ, ug/l",6/12/2024 12:15:00 AM,1.265
Confluence,"fChl, water, in situ, ug/l",6/12/2024 12:00:00 AM,1.21
Confluence,"fChl, water, in situ, ug/l",6/11/2024 11:45:00 PM,1.22
Confluence,"fChl, water, in situ, ug/l",6/11/2024 11:30:00 PM,1.29
Confluence,"fChl, water, in situ, ug/l",6/11/2024 11:15:00 PM,1.43
Confluence,"fChl, water, in situ, ug/l",6/11/2024 11:00:00 PM,1.245
Confluence,"fChl, water, in situ, ug/l",6/11/2024 10:45:00 PM,1.38
Confluence,"fChl, water, in situ, ug/l",6/11/2024 10:30:00 PM,1.27
Confluence,"fChl, water, in situ, ug/l",6/11/2024 10:15:00 PM,1.3
Confluence,"fChl, water, in situ, ug/l",6/11/2024 10:00:00 PM,1.32
Confluence,"fChl, water, in situ, ug/l",6/11/2024 9:45:00 PM,1.27
Confluence,"fChl, water, in situ, ug/l",6/11/2024 9:30:00 PM,1.48
Confluence,"fChl, water, in situ, ug/l",6/11/2024 9:15:00 PM,1.69
Confluence,"fChl, water, in situ, ug/l",6/11/2024 9:00:00 PM,1.685
Confluence,"fChl, water, in situ, ug/l",6/11/2024 8:45:00 PM,1.845
Confluence,"fChl, water, in situ, ug/l",6/11/2024 8:30:00 PM,1.81
Confluence,"fChl, water, in situ, ug/l",6/11/2024 8:15:00 PM,1.8
Confluence,"fChl, water, in situ, ug/l",6/11/2024 8:00:00 PM,1.85
Confluence,"fChl, water, in situ, ug/l",6/11/2024 7:45:00 PM,2.04
Confluence,"fChl, water, in situ, ug/l",6/11/2024 7:30:00 PM,1.945
Confluence,"fChl, water, in situ, ug/l",6/11/2024 7:15:00 PM,1.775
Confluence,"fChl, water, in situ, ug/l",6/11/2024 7:00:00 PM,2.005
Confluence,"fChl, water, in situ, ug/l",6/11/2024 6:45:00 PM,1.77
Confluence,"fChl, water, in situ, ug/l",6/11/2024 6:30:00 PM,1.8
Confluence,"fChl, water, in situ, ug/l",6/11/2024 6:15:00 PM,1.805
Confluence,"fChl, water, in situ, ug/l",6/11/2024 6:00:00 PM,1.66
Confluence,"fChl, water, in situ, ug/l",6/11/2024 5:45:00 PM,1.74
Confluence,"fChl, water, in situ, ug/l",6/11/2024 5:30:00 PM,1.57
Confluence,"fChl, water, in situ, ug/l",6/11/2024 5:15:00 PM,1.605
Confluence,"fChl, water, in situ, ug/l",6/11/2024 5:00:00 PM,1.63
Confluence,"fChl, water, in situ, ug/l",6/11/2024 4:45:00 PM,1.705
Confluence,"fChl, water, in situ, ug/l",6/11/2024 4:30:00 PM,1.7
Confluence,"fChl, water, in situ, ug/l",6/11/2024 4:15:00 PM,1.73
Confluence,"fChl, water, in situ, ug/l",6/11/2024 4:00:00 PM,1.625
Confluence,"fChl, water, in situ, ug/l",6/11/2024 3:45:00 PM,1.655
Confluence,"fChl, water, in situ, ug/l",6/11/2024 3:30:00 PM,1.585
Confluence,"fChl, water, in situ, ug/l",6/11/2024 3:15:00 PM,1.64
Confluence,"fChl, water, in situ, ug/l",6/11/2024 3:00:00 PM,1.6
Confluence,"fChl, water, in situ, ug/l",6/11/2024 2:45:00 PM,1.53
Confluence,"fChl, water, in situ, ug/l",6/11/2024 2:30:00 PM,1.61
Confluence,"fChl, water, in situ, ug/l",6/11/2024 2:15:00 PM,1.555
Confluence,"fChl, water, in situ, ug/l",6/11/2024 2:00:00 PM,1.635
Confluence,"fChl, water, in situ, ug/l",6/11/2024 1:45:00 PM,1.615
Confluence,"fChl, water, in situ, ug/l",6/11/2024 1:30:00 PM,1.62
Confluence,"fChl, water, in situ, ug/l",6/11/2024 1:15:00 PM,1.5
Confluence,"fChl, water, in situ, ug/l",6/11/2024 1:00:00 PM,1.48
Confluence,"fChl, water, in situ, ug/l",6/11/2024 12:45:00 PM,1.555
Confluence,"fChl, water, in situ, ug/l",6/11/2024 12:30:00 PM,1.585
Confluence,"fChl, water, in situ, ug/l",6/11/2024 12:15:00 PM,1.515
Confluence,"fChl, water, in situ, ug/l",6/11/2024 12:00:00 PM,1.49
Confluence,"fChl, water, in situ, ug/l",6/11/2024 11:45:00 AM,1.495
Confluence,"fChl, water, in situ, ug/l",6/11/2024 11:30:00 AM,1.495
Confluence,"fChl, water, in situ, ug/l",6/11/2024 11:15:00 AM,1.54
Confluence,"fChl, water, in situ, ug/l",6/11/2024 11:00:00 AM,1.36
Confluence,"fChl, water, in situ, ug/l",6/11/2024 10:45:00 AM,1.21
Confluence,"fChl, water, in situ, ug/l",6/11/2024 10:30:00 AM,1.275
Confluence,"fChl, water, in situ, ug/l",6/11/2024 10:15:00 AM,1.21
Confluence,"fChl, water, in situ, ug/l",6/11/2024 10:00:00 AM,1.015
Confluence,"fChl, water, in situ, ug/l",6/11/2024 9:45:00 AM,1.06
Confluence,"fChl, water, in situ, ug/l",6/11/2024 9:30:00 AM,0.88
Confluence,"fChl, water, in situ, ug/l",6/11/2024 9:15:00 AM,1.01
Confluence,"fChl, water, in situ, ug/l",6/11/2024 9:00:00 AM,0.84
Confluence,"fChl, water, in situ, ug/l",6/11/2024 8:45:00 AM,0.94
Confluence,"fChl, water, in situ, ug/l",6/11/2024 8:30:00 AM,1.075
Confluence,"fChl, water, in situ, ug/l",6/11/2024 8:15:00 AM,1.14
Confluence,"fChl, water, in situ, ug/l",6/11/2024 8:00:00 AM,1.11
Confluence,"fChl, water, in situ, ug/l",6/11/2024 7:45:00 AM,1.245
Confluence,"fChl, water, in situ, ug/l",6/11/2024 7:30:00 AM,1.08
Confluence,"fChl, water, in situ, ug/l",6/11/2024 7:15:00 AM,1.01
Confluence,"fChl, water, in situ, ug/l",6/11/2024 7:00:00 AM,1.005
Confluence,"fChl, water, in situ, ug/l",6/11/2024 6:45:00 AM,1.065
Confluence,"fChl, water, in situ, ug/l",6/11/2024 6:30:00 AM,1.085
Confluence,"fChl, water, in situ, ug/l",6/11/2024 6:15:00 AM,1.095
Confluence,"fChl, water, in situ, ug/l",6/11/2024 6:00:00 AM,1.145
Confluence,"fChl, water, in situ, ug/l",6/11/2024 5:45:00 AM,1.34
Confluence,"fChl, water, in situ, ug/l",6/11/2024 5:30:00 AM,1.15
Confluence,"fChl, water, in situ, ug/l",6/11/2024 5:15:00 AM,1.19
Confluence,"fChl, water, in situ, ug/l",6/11/2024 5:00:00 AM,1.305
Confluence,"fChl, water, in situ, ug/l",6/11/2024 4:45:00 AM,1.2
Confluence,"fChl, water, in situ, ug/l",6/11/2024 4:30:00 AM,1.28
Confluence,"fChl, water, in situ, ug/l",6/11/2024 4:15:00 AM,1.39
Confluence,"fChl, water, in situ, ug/l",6/11/2024 4:00:00 AM,1.19
Confluence,"fChl, water, in situ, ug/l",6/11/2024 3:45:00 AM,1.21
Confluence,"fChl, water, in situ, ug/l",6/11/2024 3:30:00 AM,1.48
Confluence,"fChl, water, in situ, ug/l",6/11/2024 3:15:00 AM,1.5
Confluence,"fChl, water, in situ, ug/l",6/11/2024 3:00:00 AM,1.33
Confluence,"fChl, water, in situ, ug/l",6/11/2024 2:45:00 AM,1.315
Confluence,"fChl, water, in situ, ug/l",6/11/2024 2:30:00 AM,1.37
Confluence,"fChl, water, in situ, ug/l",6/11/2024 2:15:00 AM,1.42
Confluence,"fChl, water, in situ, ug/l",6/11/2024 2:00:00 AM,1.475
Confluence,"fChl, water, in situ, ug/l",6/11/2024 1:45:00 AM,1.46
Confluence,"fChl, water, in situ, ug/l",6/11/2024 1:30:00 AM,1.4
Confluence,"fChl, water, in situ, ug/l",6/11/2024 1:15:00 AM,1.435
Confluence,"fChl, water, in situ, ug/l",6/11/2024 1:00:00 AM,1.36
Confluence,"fChl, water, in situ, ug/l",6/11/2024 12:45:00 AM,1.41
Confluence,"fChl, water, in situ, ug/l",6/11/2024 12:30:00 AM,1.38
Confluence,"fChl, water, in situ, ug/l",6/11/2024 12:15:00 AM,1.38
Confluence,"fChl, water, in situ, ug/l",6/11/2024 12:00:00 AM,1.32
Confluence,"fChl, water, in situ, ug/l",6/10/2024 11:45:00 PM,1.365
Confluence,"fChl, water, in situ, ug/l",6/10/2024 11:30:00 PM,1.395
Confluence,"fChl, water, in situ, ug/l",6/10/2024 11:15:00 PM,1.32
Confluence,"fChl, water, in situ, ug/l",6/10/2024 11:00:00 PM,1.39
Confluence,"fChl, water, in situ, ug/l",6/10/2024 10:45:00 PM,1.445
Confluence,"fChl, water, in situ, ug/l",6/10/2024 10:30:00 PM,1.42
Confluence,"fChl, water, in situ, ug/l",6/10/2024 10:15:00 PM,1.46
Confluence,"fChl, water, in situ, ug/l",6/10/2024 10:00:00 PM,1.52
Confluence,"fChl, water, in situ, ug/l",6/10/2024 9:45:00 PM,1.52
Confluence,"fChl, water, in situ, ug/l",6/10/2024 9:30:00 PM,1.47
Confluence,"fChl, water, in situ, ug/l",6/10/2024 9:15:00 PM,1.295
Confluence,"fChl, water, in situ, ug/l",6/10/2024 9:00:00 PM,1.4
Confluence,"fChl, water, in situ, ug/l",6/10/2024 8:45:00 PM,1.695
Confluence,"fChl, water, in situ, ug/l",6/10/2024 8:30:00 PM,1.755
Confluence,"fChl, water, in situ, ug/l",6/10/2024 8:15:00 PM,1.655
Confluence,"fChl, water, in situ, ug/l",6/10/2024 8:00:00 PM,1.78
Confluence,"fChl, water, in situ, ug/l",6/10/2024 7:45:00 PM,1.91
Confluence,"fChl, water, in situ, ug/l",6/10/2024 7:30:00 PM,1.875
Confluence,"fChl, water, in situ, ug/l",6/10/2024 7:15:00 PM,1.87
Confluence,"fChl, water, in situ, ug/l",6/10/2024 7:00:00 PM,2.045
Confluence,"fChl, water, in situ, ug/l",6/10/2024 6:45:00 PM,1.9
Confluence,"fChl, water, in situ, ug/l",6/10/2024 6:30:00 PM,2.04
Confluence,"fChl, water, in situ, ug/l",6/10/2024 6:15:00 PM,1.91
Confluence,"fChl, water, in situ, ug/l",6/10/2024 6:00:00 PM,1.73
Confluence,"fChl, water, in situ, ug/l",6/10/2024 5:45:00 PM,1.88
Confluence,"fChl, water, in situ, ug/l",6/10/2024 5:30:00 PM,1.775
Confluence,"fChl, water, in situ, ug/l",6/10/2024 5:15:00 PM,1.76
Confluence,"fChl, water, in situ, ug/l",6/10/2024 5:00:00 PM,1.74
Confluence,"fChl, water, in situ, ug/l",6/10/2024 4:45:00 PM,1.71
Confluence,"fChl, water, in situ, ug/l",6/10/2024 4:30:00 PM,1.88
Confluence,"fChl, water, in situ, ug/l",6/10/2024 4:15:00 PM,1.82
Confluence,"fChl, water, in situ, ug/l",6/10/2024 4:00:00 PM,1.83
Confluence,"fChl, water, in situ, ug/l",6/10/2024 3:45:00 PM,1.65
Confluence,"fChl, water, in situ, ug/l",6/10/2024 3:30:00 PM,1.76
Confluence,"fChl, water, in situ, ug/l",6/10/2024 3:15:00 PM,1.785
Confluence,"fChl, water, in situ, ug/l",6/10/2024 3:00:00 PM,1.72
Confluence,"fChl, water, in situ, ug/l",6/10/2024 2:45:00 PM,1.73
Confluence,"fChl, water, in situ, ug/l",6/10/2024 2:30:00 PM,1.66
Confluence,"fChl, water, in situ, ug/l",6/10/2024 2:15:00 PM,1.71
Confluence,"fChl, water, in situ, ug/l",6/10/2024 2:00:00 PM,1.64
Confluence,"fChl, water, in situ, ug/l",6/10/2024 1:45:00 PM,1.625
Confluence,"fChl, water, in situ, ug/l",6/10/2024 1:30:00 PM,1.59
Confluence,"fChl, water, in situ, ug/l",6/10/2024 1:15:00 PM,1.58
Confluence,"fChl, water, in situ, ug/l",6/10/2024 1:00:00 PM,1.52
Confluence,"fChl, water, in situ, ug/l",6/10/2024 12:45:00 PM,1.515
Confluence,"fChl, water, in situ, ug/l",6/10/2024 12:30:00 PM,1.48
Confluence,"fChl, water, in situ, ug/l",6/10/2024 12:15:00 PM,1.57
Confluence,"fChl, water, in situ, ug/l",6/10/2024 12:00:00 PM,1.52
Confluence,"fChl, water, in situ, ug/l",6/10/2024 11:45:00 AM,1.46
Confluence,"fChl, water, in situ, ug/l",6/10/2024 11:30:00 AM,1.5
Confluence,"fChl, water, in situ, ug/l",6/10/2024 11:15:00 AM,1.505
Confluence,"fChl, water, in situ, ug/l",6/10/2024 11:00:00 AM,1.41
Confluence,"fChl, water, in situ, ug/l",6/10/2024 10:45:00 AM,1.43
Confluence,"fChl, water, in situ, ug/l",6/10/2024 10:30:00 AM,1.375
Confluence,"fChl, water, in situ, ug/l",6/10/2024 10:15:00 AM,1.44
Confluence,"fChl, water, in situ, ug/l",6/10/2024 10:00:00 AM,1.25
Confluence,"fChl, water, in situ, ug/l",6/10/2024 9:45:00 AM,1.17
Confluence,"fChl, water, in situ, ug/l",6/10/2024 9:30:00 AM,1.22
Confluence,"fChl, water, in situ, ug/l",6/10/2024 9:15:00 AM,1.18
Confluence,"fChl, water, in situ, ug/l",6/10/2024 9:00:00 AM,1.09
Confluence,"fChl, water, in situ, ug/l",6/10/2024 8:45:00 AM,0.87
Confluence,"fChl, water, in situ, ug/l",6/10/2024 8:30:00 AM,0.87
Confluence,"fChl, water, in situ, ug/l",6/10/2024 8:15:00 AM,0.78
Confluence,"fChl, water, in situ, ug/l",6/10/2024 8:00:00 AM,0.995
